Fill Mode,Always
Capacity,2500
Count,2500
Index,Current,Unit,Voltage,Unit,Math,Output,Date,Time,Fractional
341,0.0641716,A,4.99968,V,F,CV, 05/08/2024,15:50:23,0.4991
342,0.0641362,A,4.99965,V,F,CV, 05/08/2024,15:50:23,0.6056
343,0.063908,A,4.99966,V,F,CV, 05/08/2024,15:50:23,0.7122
344,0.0640054,A,4.99967,V,F,CV, 05/08/2024,15:50:23,0.8187
345,0.0631515,A,4.99965,V,F,CV, 05/08/2024,15:50:23,0.9253
346,0.0637251,A,4.99968,V,F,CV, 05/08/2024,15:50:24,0.0318
347,0.0777545,A,4.99965,V,F,CV, 05/08/2024,15:50:24,0.1384
348,0.0631299,A,4.99964,V,F,CV, 05/08/2024,15:50:24,0.2449
349,0.0641231,A,4.99966,V,F,CV, 05/08/2024,15:50:24,0.3515
350,0.0872922,A,4.99968,V,F,CV, 05/08/2024,15:50:24,0.4581
351,0.0652681,A,4.99966,V,F,CV, 05/08/2024,15:50:24,0.5646
352,0.0645735,A,4.9997,V,F,CV, 05/08/2024,15:50:24,0.6712
353,0.0645493,A,4.99967,V,F,CV, 05/08/2024,15:50:24,0.7778
354,0.0636174,A,4.99963,V,F,CV, 05/08/2024,15:50:24,0.8843
355,0.0636706,A,4.99968,V,F,CV, 05/08/2024,15:50:24,0.9909
356,0.0689371,A,4.99966,V,F,CV, 05/08/2024,15:50:25,0.0974
357,0.0631259,A,4.99967,V,F,CV, 05/08/2024,15:50:25,0.204
358,0.0638956,A,4.99971,V,F,CV, 05/08/2024,15:50:25,0.3106
359,0.0640562,A,4.99971,V,F,CV, 05/08/2024,15:50:25,0.4171
360,0.0643169,A,4.99969,V,F,CV, 05/08/2024,15:50:25,0.5237
361,0.0638174,A,4.99971,V,F,CV, 05/08/2024,15:50:25,0.6302
362,0.0647009,A,4.99971,V,F,CV, 05/08/2024,15:50:25,0.7367
363,0.0644109,A,4.99967,V,F,CV, 05/08/2024,15:50:25,0.8432
364,0.0644786,A,4.99972,V,F,CV, 05/08/2024,15:50:25,0.9498
365,0.0644149,A,4.99968,V,F,CV, 05/08/2024,15:50:26,0.0563
366,0.0634951,A,4.99972,V,F,CV, 05/08/2024,15:50:26,0.1629
367,0.0637118,A,4.99972,V,F,CV, 05/08/2024,15:50:26,0.2694
368,0.0719775,A,4.99968,V,F,CV, 05/08/2024,15:50:26,0.376
369,0.0641571,A,4.99968,V,F,CV, 05/08/2024,15:50:26,0.4825
370,0.0635402,A,4.99966,V,F,CV, 05/08/2024,15:50:26,0.5891
371,0.0644257,A,4.99971,V,F,CV, 05/08/2024,15:50:26,0.6956
372,0.0637722,A,4.99971,V,F,CV, 05/08/2024,15:50:26,0.8021
373,0.0643904,A,4.99969,V,F,CV, 05/08/2024,15:50:26,0.9086
374,0.0649106,A,4.9997,V,F,CV, 05/08/2024,15:50:27,0.0149
375,0.0641903,A,4.99968,V,F,CV, 05/08/2024,15:50:27,0.1215
376,0.0640983,A,4.99971,V,F,CV, 05/08/2024,15:50:27,0.228
377,0.0812525,A,4.9997,V,F,CV, 05/08/2024,15:50:27,0.3345
378,0.063872,A,4.99968,V,F,CV, 05/08/2024,15:50:27,0.4411
379,0.0631804,A,4.99969,V,F,CV, 05/08/2024,15:50:27,0.5476
380,0.0638918,A,4.99969,V,F,CV, 05/08/2024,15:50:27,0.6542
381,0.0635413,A,4.99968,V,F,CV, 05/08/2024,15:50:27,0.7607
382,0.0643435,A,4.99966,V,F,CV, 05/08/2024,15:50:27,0.8673
383,0.0649767,A,4.99966,V,F,CV, 05/08/2024,15:50:27,0.9739
384,0.0639502,A,4.9997,V,F,CV, 05/08/2024,15:50:28,0.0804
385,0.0644645,A,4.99967,V,F,CV, 05/08/2024,15:50:28,0.187
386,0.0894772,A,4.99964,V,F,CV, 05/08/2024,15:50:28,0.2936
387,0.0645546,A,4.99968,V,F,CV, 05/08/2024,15:50:28,0.4001
388,0.0638915,A,4.99969,V,F,CV, 05/08/2024,15:50:28,0.5067
389,0.064041,A,4.99968,V,F,CV, 05/08/2024,15:50:28,0.6133
390,0.0638929,A,4.99967,V,F,CV, 05/08/2024,15:50:28,0.7198
391,0.0631483,A,4.99965,V,F,CV, 05/08/2024,15:50:28,0.8264
392,0.0642158,A,4.99964,V,F,CV, 05/08/2024,15:50:28,0.933
393,0.0632204,A,4.99963,V,F,CV, 05/08/2024,15:50:29,0.0396
394,0.0643006,A,4.99966,V,F,CV, 05/08/2024,15:50:29,0.1461
395,0.0792138,A,4.9997,V,F,CV, 05/08/2024,15:50:29,0.2527
396,0.0646547,A,4.99969,V,F,CV, 05/08/2024,15:50:29,0.3592
397,0.0644128,A,4.99972,V,F,CV, 05/08/2024,15:50:29,0.4657
398,0.0646596,A,4.99971,V,F,CV, 05/08/2024,15:50:29,0.5722
399,0.0759125,A,4.9997,V,F,CV, 05/08/2024,15:50:29,0.6788
400,0.06361,A,4.99968,V,F,CV, 05/08/2024,15:50:29,0.7853
401,0.0637725,A,4.9997,V,F,CV, 05/08/2024,15:50:29,0.8919
402,0.0640841,A,4.99969,V,F,CV, 05/08/2024,15:50:29,0.9984
403,0.0635957,A,4.99971,V,F,CV, 05/08/2024,15:50:30,0.1049
404,0.0640842,A,4.9997,V,F,CV, 05/08/2024,15:50:30,0.2115
405,0.0638841,A,4.99971,V,F,CV, 05/08/2024,15:50:30,0.3181
406,0.0637492,A,4.99971,V,F,CV, 05/08/2024,15:50:30,0.4246
407,0.0645943,A,4.99973,V,F,CV, 05/08/2024,15:50:30,0.5312
408,0.0722524,A,4.9997,V,F,CV, 05/08/2024,15:50:30,0.6377
409,0.064013,A,4.99969,V,F,CV, 05/08/2024,15:50:30,0.7443
410,0.064013,A,4.99967,V,F,CV, 05/08/2024,15:50:30,0.8508
411,0.0639041,A,4.99967,V,F,CV, 05/08/2024,15:50:30,0.9574
412,0.0635449,A,4.99967,V,F,CV, 05/08/2024,15:50:31,0.064
413,0.0638604,A,4.99967,V,F,CV, 05/08/2024,15:50:31,0.1705
414,0.0637297,A,4.99968,V,F,CV, 05/08/2024,15:50:31,0.2771
415,0.0631194,A,4.99967,V,F,CV, 05/08/2024,15:50:31,0.3836
416,0.0640146,A,4.99968,V,F,CV, 05/08/2024,15:50:31,0.4902
417,0.0892027,A,4.99966,V,F,CV, 05/08/2024,15:50:31,0.5967
418,0.0643097,A,4.99965,V,F,CV, 05/08/2024,15:50:31,0.7033
419,0.0647004,A,4.99965,V,F,CV, 05/08/2024,15:50:31,0.8099
420,0.0766406,A,4.99967,V,F,CV, 05/08/2024,15:50:31,0.9165
421,0.0638539,A,4.99967,V,F,CV, 05/08/2024,15:50:32,0.023
422,0.064068,A,4.99968,V,F,CV, 05/08/2024,15:50:32,0.1296
423,0.0637319,A,4.99967,V,F,CV, 05/08/2024,15:50:32,0.2361
424,0.0640656,A,4.99967,V,F,CV, 05/08/2024,15:50:32,0.3426
425,0.0635305,A,4.99968,V,F,CV, 05/08/2024,15:50:32,0.4492
426,0.0644151,A,4.99967,V,F,CV, 05/08/2024,15:50:32,0.5557
427,0.0632098,A,4.99968,V,F,CV, 05/08/2024,15:50:32,0.6623
428,0.0642221,A,4.99966,V,F,CV, 05/08/2024,15:50:32,0.7689
429,0.0850535,A,4.99965,V,F,CV, 05/08/2024,15:50:32,0.8755
430,0.0641358,A,4.99965,V,F,CV, 05/08/2024,15:50:32,0.982
431,0.0648908,A,4.99967,V,F,CV, 05/08/2024,15:50:33,0.0886
432,0.0864651,A,4.99966,V,F,CV, 05/08/2024,15:50:33,0.1951
433,0.0643086,A,4.99966,V,F,CV, 05/08/2024,15:50:33,0.3016
434,0.0637162,A,4.99965,V,F,CV, 05/08/2024,15:50:33,0.4082
435,0.0635746,A,4.99966,V,F,CV, 05/08/2024,15:50:33,0.5147
436,0.0714089,A,4.99968,V,F,CV, 05/08/2024,15:50:33,0.6213
437,0.0635026,A,4.99966,V,F,CV, 05/08/2024,15:50:33,0.7279
438,0.0641881,A,4.99965,V,F,CV, 05/08/2024,15:50:33,0.8344
439,0.0639315,A,4.99967,V,F,CV, 05/08/2024,15:50:33,0.9409
440,0.0641803,A,4.99966,V,F,CV, 05/08/2024,15:50:34,0.0475
441,0.0662026,A,4.99968,V,F,CV, 05/08/2024,15:50:34,0.1541
442,0.0643402,A,4.99967,V,F,CV, 05/08/2024,15:50:34,0.2606
443,0.0639538,A,4.99968,V,F,CV, 05/08/2024,15:50:34,0.3672
444,0.0640705,A,4.99969,V,F,CV, 05/08/2024,15:50:34,0.4737
445,0.0889593,A,4.9997,V,F,CV, 05/08/2024,15:50:34,0.5803
446,0.0631151,A,4.99967,V,F,CV, 05/08/2024,15:50:34,0.6868
447,0.0639812,A,4.99968,V,F,CV, 05/08/2024,15:50:34,0.7934
448,0.0656525,A,4.99966,V,F,CV, 05/08/2024,15:50:34,0.8999
449,0.0635213,A,4.99967,V,F,CV, 05/08/2024,15:50:35,0.0065
450,0.0644482,A,4.99965,V,F,CV, 05/08/2024,15:50:35,0.1131
451,0.0636657,A,4.99966,V,F,CV, 05/08/2024,15:50:35,0.2196
452,0.0644841,A,4.9997,V,F,CV, 05/08/2024,15:50:35,0.3262
453,0.0649195,A,4.99968,V,F,CV, 05/08/2024,15:50:35,0.4328
454,0.0649196,A,4.99967,V,F,CV, 05/08/2024,15:50:35,0.5393
455,0.0640395,A,4.99968,V,F,CV, 05/08/2024,15:50:35,0.6459
456,0.0644185,A,4.99968,V,F,CV, 05/08/2024,15:50:35,0.7525
457,0.0631058,A,4.9997,V,F,CV, 05/08/2024,15:50:35,0.859
458,0.0634853,A,4.99968,V,F,CV, 05/08/2024,15:50:35,0.9655
459,0.0818689,A,4.99965,V,F,CV, 05/08/2024,15:50:36,0.0721
460,0.0633033,A,4.99967,V,F,CV, 05/08/2024,15:50:36,0.1787
461,0.0642578,A,4.99964,V,F,CV, 05/08/2024,15:50:36,0.2852
462,0.0871328,A,4.99967,V,F,CV, 05/08/2024,15:50:36,0.3918
463,0.0645196,A,4.99966,V,F,CV, 05/08/2024,15:50:36,0.4984
464,0.0643215,A,4.99966,V,F,CV, 05/08/2024,15:50:36,0.6049
465,0.0648038,A,4.99968,V,F,CV, 05/08/2024,15:50:36,0.7114
466,0.0707924,A,4.99966,V,F,CV, 05/08/2024,15:50:36,0.818
467,0.0637727,A,4.99971,V,F,CV, 05/08/2024,15:50:36,0.9245
468,0.0641367,A,4.99966,V,F,CV, 05/08/2024,15:50:37,0.0311
469,0.0638594,A,4.99971,V,F,CV, 05/08/2024,15:50:37,0.1376
470,0.0631339,A,4.99971,V,F,CV, 05/08/2024,15:50:37,0.2442
471,0.0641763,A,4.99965,V,F,CV, 05/08/2024,15:50:37,0.3508
472,0.0638175,A,4.99967,V,F,CV, 05/08/2024,15:50:37,0.4573
473,0.0637376,A,4.99968,V,F,CV, 05/08/2024,15:50:37,0.5639
474,0.0645383,A,4.99967,V,F,CV, 05/08/2024,15:50:37,0.6704
475,0.087027,A,4.99968,V,F,CV, 05/08/2024,15:50:37,0.777
476,0.0649249,A,4.99968,V,F,CV, 05/08/2024,15:50:37,0.8835
477,0.0644087,A,4.99971,V,F,CV, 05/08/2024,15:50:37,0.9901
478,0.0826901,A,4.9997,V,F,CV, 05/08/2024,15:50:38,0.0966
479,0.0635523,A,4.99969,V,F,CV, 05/08/2024,15:50:38,0.2032
480,0.0640676,A,4.99967,V,F,CV, 05/08/2024,15:50:38,0.3098
481,0.0637619,A,4.9997,V,F,CV, 05/08/2024,15:50:38,0.4163
482,0.0639475,A,4.99966,V,F,CV, 05/08/2024,15:50:38,0.5229
483,0.0635775,A,4.99969,V,F,CV, 05/08/2024,15:50:38,0.6294
484,0.0643224,A,4.99971,V,F,CV, 05/08/2024,15:50:38,0.736
485,0.0641182,A,4.99969,V,F,CV, 05/08/2024,15:50:38,0.8425
486,0.0643302,A,4.99969,V,F,CV, 05/08/2024,15:50:38,0.949
487,0.064964,A,4.9997,V,F,CV, 05/08/2024,15:50:39,0.0556
488,0.0640992,A,4.99968,V,F,CV, 05/08/2024,15:50:39,0.1621
489,0.0639864,A,4.99966,V,F,CV, 05/08/2024,15:50:39,0.2687
490,0.0795156,A,4.99968,V,F,CV, 05/08/2024,15:50:39,0.3752
491,0.0640051,A,4.99969,V,F,CV, 05/08/2024,15:50:39,0.4818
492,0.0633751,A,4.99969,V,F,CV, 05/08/2024,15:50:39,0.5884
493,0.0640162,A,4.9997,V,F,CV, 05/08/2024,15:50:39,0.6949
494,0.0634534,A,4.99968,V,F,CV, 05/08/2024,15:50:39,0.8015
495,0.0640976,A,4.9997,V,F,CV, 05/08/2024,15:50:39,0.908
496,0.0646546,A,4.99967,V,F,CV, 05/08/2024,15:50:40,0.0145
497,0.0639899,A,4.99967,V,F,CV, 05/08/2024,15:50:40,0.1211
498,0.0648968,A,4.99967,V,F,CV, 05/08/2024,15:50:40,0.2277
499,0.0836006,A,4.99966,V,F,CV, 05/08/2024,15:50:40,0.3342
500,0.0642852,A,4.99967,V,F,CV, 05/08/2024,15:50:40,0.4408
501,0.0637286,A,4.99971,V,F,CV, 05/08/2024,15:50:40,0.5473
502,0.0638372,A,4.99964,V,F,CV, 05/08/2024,15:50:40,0.6539
503,0.0784448,A,4.99965,V,F,CV, 05/08/2024,15:50:40,0.7604
504,0.0632126,A,4.99965,V,F,CV, 05/08/2024,15:50:40,0.867
505,0.0641416,A,4.99965,V,F,CV, 05/08/2024,15:50:40,0.9736
506,0.0635784,A,4.99966,V,F,CV, 05/08/2024,15:50:41,0.0802
507,0.064257,A,4.99966,V,F,CV, 05/08/2024,15:50:41,0.1867
508,0.0644001,A,4.99965,V,F,CV, 05/08/2024,15:50:41,0.2933
509,0.0641457,A,4.99965,V,F,CV, 05/08/2024,15:50:41,0.3998
510,0.0643085,A,4.99967,V,F,CV, 05/08/2024,15:50:41,0.5064
511,0.0642725,A,4.99965,V,F,CV, 05/08/2024,15:50:41,0.6129
512,0.0892103,A,4.99966,V,F,CV, 05/08/2024,15:50:41,0.7195
513,0.0634894,A,4.99966,V,F,CV, 05/08/2024,15:50:41,0.826
514,0.0635673,A,4.99966,V,F,CV, 05/08/2024,15:50:41,0.9326
515,0.0633533,A,4.99966,V,F,CV, 05/08/2024,15:50:42,0.0388
516,0.0640199,A,4.99965,V,F,CV, 05/08/2024,15:50:42,0.1454
517,0.0663306,A,4.99963,V,F,CV, 05/08/2024,15:50:42,0.2519
518,0.0642098,A,4.99965,V,F,CV, 05/08/2024,15:50:42,0.3585
519,0.063766,A,4.99963,V,F,CV, 05/08/2024,15:50:42,0.4651
520,0.064371,A,4.99967,V,F,CV, 05/08/2024,15:50:42,0.5716
521,0.0647934,A,4.99963,V,F,CV, 05/08/2024,15:50:42,0.6782
522,0.0652098,A,4.99964,V,F,CV, 05/08/2024,15:50:42,0.7848
523,0.0642962,A,4.99964,V,F,CV, 05/08/2024,15:50:42,0.8913
524,0.0636808,A,4.99965,V,F,CV, 05/08/2024,15:50:42,0.9979
525,0.0635915,A,4.9996,V,F,CV, 05/08/2024,15:50:43,0.1045
526,0.0737362,A,4.99963,V,F,CV, 05/08/2024,15:50:43,0.2111
527,0.0640862,A,4.99965,V,F,CV, 05/08/2024,15:50:43,0.3176
528,0.0635277,A,4.99961,V,F,CV, 05/08/2024,15:50:43,0.4242
529,0.0642861,A,4.99962,V,F,CV, 05/08/2024,15:50:43,0.5308
530,0.0641256,A,4.99965,V,F,CV, 05/08/2024,15:50:43,0.6374
531,0.0641729,A,4.99969,V,F,CV, 05/08/2024,15:50:43,0.7439
532,0.0648166,A,4.99966,V,F,CV, 05/08/2024,15:50:43,0.8505
533,0.0643844,A,4.99966,V,F,CV, 05/08/2024,15:50:43,0.9571
534,0.0642491,A,4.99965,V,F,CV, 05/08/2024,15:50:44,0.0636
535,0.0806645,A,4.99965,V,F,CV, 05/08/2024,15:50:44,0.1702
536,0.0635196,A,4.99962,V,F,CV, 05/08/2024,15:50:44,0.2768
537,0.0635399,A,4.99965,V,F,CV, 05/08/2024,15:50:44,0.3833
538,0.0886876,A,4.99964,V,F,CV, 05/08/2024,15:50:44,0.4899
539,0.0644012,A,4.99962,V,F,CV, 05/08/2024,15:50:44,0.5965
540,0.0635958,A,4.99964,V,F,CV, 05/08/2024,15:50:44,0.703
541,0.0644248,A,4.99966,V,F,CV, 05/08/2024,15:50:44,0.8096
542,0.0642451,A,4.99967,V,F,CV, 05/08/2024,15:50:44,0.9161
543,0.0643019,A,4.99963,V,F,CV, 05/08/2024,15:50:45,0.0227
544,0.0647714,A,4.99966,V,F,CV, 05/08/2024,15:50:45,0.1292
545,0.0639163,A,4.99966,V,F,CV, 05/08/2024,15:50:45,0.2358
546,0.0641012,A,4.99965,V,F,CV, 05/08/2024,15:50:45,0.3423
547,0.0865206,A,4.99963,V,F,CV, 05/08/2024,15:50:45,0.4489
548,0.0637359,A,4.99967,V,F,CV, 05/08/2024,15:50:45,0.5554
549,0.063253,A,4.99966,V,F,CV, 05/08/2024,15:50:45,0.662
550,0.0640134,A,4.99966,V,F,CV, 05/08/2024,15:50:45,0.7685
551,0.0634459,A,4.99967,V,F,CV, 05/08/2024,15:50:45,0.8751
552,0.064599,A,4.99965,V,F,CV, 05/08/2024,15:50:45,0.9817
553,0.0646391,A,4.99964,V,F,CV, 05/08/2024,15:50:46,0.0882
554,0.0641992,A,4.99966,V,F,CV, 05/08/2024,15:50:46,0.1948
555,0.0646905,A,4.99965,V,F,CV, 05/08/2024,15:50:46,0.3013
556,0.0916663,A,4.99963,V,F,CV, 05/08/2024,15:50:46,0.4079
557,0.0641757,A,4.99964,V,F,CV, 05/08/2024,15:50:46,0.5145
558,0.0637678,A,4.99965,V,F,CV, 05/08/2024,15:50:46,0.621
559,0.0637678,A,4.99964,V,F,CV, 05/08/2024,15:50:46,0.7276
560,0.0689028,A,4.99967,V,F,CV, 05/08/2024,15:50:46,0.8341
561,0.0632505,A,4.99967,V,F,CV, 05/08/2024,15:50:46,0.9407
562,0.0642162,A,4.99966,V,F,CV, 05/08/2024,15:50:47,0.0472
563,0.0633891,A,4.99964,V,F,CV, 05/08/2024,15:50:47,0.1538
564,0.0644061,A,4.99968,V,F,CV, 05/08/2024,15:50:47,0.2604
565,0.0647242,A,4.99964,V,F,CV, 05/08/2024,15:50:47,0.3669
566,0.0650145,A,4.99965,V,F,CV, 05/08/2024,15:50:47,0.4735
567,0.0643077,A,4.99965,V,F,CV, 05/08/2024,15:50:47,0.58
568,0.0641989,A,4.99967,V,F,CV, 05/08/2024,15:50:47,0.6866
569,0.064966,A,4.99966,V,F,CV, 05/08/2024,15:50:47,0.7931
570,0.0635091,A,4.99966,V,F,CV, 05/08/2024,15:50:47,0.8997
571,0.0638915,A,4.99963,V,F,CV, 05/08/2024,15:50:48,0.0063
572,0.063117,A,4.99964,V,F,CV, 05/08/2024,15:50:48,0.1128
573,0.0637807,A,4.99966,V,F,CV, 05/08/2024,15:50:48,0.2194
574,0.0882347,A,4.99964,V,F,CV, 05/08/2024,15:50:48,0.3259
575,0.0644456,A,4.99964,V,F,CV, 05/08/2024,15:50:48,0.4325
576,0.0641439,A,4.99965,V,F,CV, 05/08/2024,15:50:48,0.539
577,0.0650467,A,4.99966,V,F,CV, 05/08/2024,15:50:48,0.6456
578,0.0657045,A,4.99965,V,F,CV, 05/08/2024,15:50:48,0.7521
579,0.0640001,A,4.99964,V,F,CV, 05/08/2024,15:50:48,0.8587
580,0.064139,A,4.99967,V,F,CV, 05/08/2024,15:50:48,0.9652
581,0.0636031,A,4.99968,V,F,CV, 05/08/2024,15:50:49,0.0718
582,0.0635376,A,4.99968,V,F,CV, 05/08/2024,15:50:49,0.1783
583,0.0661934,A,4.99967,V,F,CV, 05/08/2024,15:50:49,0.2848
584,0.0639354,A,4.99966,V,F,CV, 05/08/2024,15:50:49,0.3914
585,0.0630601,A,4.99969,V,F,CV, 05/08/2024,15:50:49,0.4979
586,0.0641465,A,4.99969,V,F,CV, 05/08/2024,15:50:49,0.6044
587,0.0895776,A,4.99968,V,F,CV, 05/08/2024,15:50:49,0.711
588,0.0646461,A,4.99965,V,F,CV, 05/08/2024,15:50:49,0.8175
589,0.0651751,A,4.9997,V,F,CV, 05/08/2024,15:50:49,0.924
590,0.0738413,A,4.99971,V,F,CV, 05/08/2024,15:50:50,0.0306
591,0.063929,A,4.99966,V,F,CV, 05/08/2024,15:50:50,0.1372
592,0.0639835,A,4.99967,V,F,CV, 05/08/2024,15:50:50,0.2437
593,0.0634174,A,4.99968,V,F,CV, 05/08/2024,15:50:50,0.3502
594,0.0637021,A,4.99968,V,F,CV, 05/08/2024,15:50:50,0.4568
595,0.0637554,A,4.99969,V,F,CV, 05/08/2024,15:50:50,0.5633
596,0.0642507,A,4.99965,V,F,CV, 05/08/2024,15:50:50,0.6699
597,0.0635424,A,4.99966,V,F,CV, 05/08/2024,15:50:50,0.7765
598,0.0640989,A,4.9997,V,F,CV, 05/08/2024,15:50:50,0.8831
599,0.08475,A,4.99967,V,F,CV, 05/08/2024,15:50:50,0.9896
600,0.0645132,A,4.99967,V,F,CV, 05/08/2024,15:50:51,0.0962
601,0.0645132,A,4.99965,V,F,CV, 05/08/2024,15:50:51,0.2027
602,0.0800777,A,4.9997,V,F,CV, 05/08/2024,15:50:51,0.3093
603,0.0642215,A,4.99966,V,F,CV, 05/08/2024,15:50:51,0.4159
604,0.0630947,A,4.99967,V,F,CV, 05/08/2024,15:50:51,0.5224
605,0.0639063,A,4.99971,V,F,CV, 05/08/2024,15:50:51,0.6289
606,0.0634831,A,4.99967,V,F,CV, 05/08/2024,15:50:51,0.7355
607,0.0639941,A,4.99966,V,F,CV, 05/08/2024,15:50:51,0.842
608,0.0646865,A,4.99966,V,F,CV, 05/08/2024,15:50:51,0.9486
609,0.0636006,A,4.99968,V,F,CV, 05/08/2024,15:50:52,0.0551
610,0.0644439,A,4.99969,V,F,CV, 05/08/2024,15:50:52,0.1616
611,0.084579,A,4.99966,V,F,CV, 05/08/2024,15:50:52,0.2682
612,0.064738,A,4.99969,V,F,CV, 05/08/2024,15:50:52,0.3747
613,0.0639527,A,4.99963,V,F,CV, 05/08/2024,15:50:52,0.4813
614,0.0641869,A,4.99965,V,F,CV, 05/08/2024,15:50:52,0.5878
615,0.0691636,A,4.99969,V,F,CV, 05/08/2024,15:50:52,0.6944
616,0.0632818,A,4.99968,V,F,CV, 05/08/2024,15:50:52,0.8009
617,0.0641368,A,4.99966,V,F,CV, 05/08/2024,15:50:52,0.9074
618,0.0639715,A,4.99965,V,F,CV, 05/08/2024,15:50:53,0.0139
619,0.0639955,A,4.99962,V,F,CV, 05/08/2024,15:50:53,0.1205
620,0.0644157,A,4.99964,V,F,CV, 05/08/2024,15:50:53,0.2271
621,0.0641036,A,4.9996,V,F,CV, 05/08/2024,15:50:53,0.3336
622,0.0643017,A,4.99963,V,F,CV, 05/08/2024,15:50:53,0.4402
623,0.0645113,A,4.99964,V,F,CV, 05/08/2024,15:50:53,0.5467
624,0.0790771,A,4.99961,V,F,CV, 05/08/2024,15:50:53,0.6533
625,0.0637644,A,4.99965,V,F,CV, 05/08/2024,15:50:53,0.7598
626,0.0636422,A,4.99967,V,F,CV, 05/08/2024,15:50:53,0.8663
627,0.0889303,A,4.99966,V,F,CV, 05/08/2024,15:50:53,0.9729
628,0.0632159,A,4.99967,V,F,CV, 05/08/2024,15:50:54,0.0794
629,0.0641888,A,4.99966,V,F,CV, 05/08/2024,15:50:54,0.186
630,0.0638367,A,4.99967,V,F,CV, 05/08/2024,15:50:54,0.2926
631,0.0641771,A,4.99968,V,F,CV, 05/08/2024,15:50:54,0.3992
632,0.0643257,A,4.99965,V,F,CV, 05/08/2024,15:50:54,0.5057
633,0.0647636,A,4.99963,V,F,CV, 05/08/2024,15:50:54,0.6123
634,0.0643777,A,4.99968,V,F,CV, 05/08/2024,15:50:54,0.7188
635,0.0643568,A,4.99966,V,F,CV, 05/08/2024,15:50:54,0.8253
636,0.0651522,A,4.99966,V,F,CV, 05/08/2024,15:50:54,0.9319
637,0.0634849,A,4.99967,V,F,CV, 05/08/2024,15:50:55,0.0385
638,0.0641064,A,4.99965,V,F,CV, 05/08/2024,15:50:55,0.145
639,0.0638105,A,4.99965,V,F,CV, 05/08/2024,15:50:55,0.2516
640,0.0635272,A,4.99965,V,F,CV, 05/08/2024,15:50:55,0.3582
641,0.0639205,A,4.99963,V,F,CV, 05/08/2024,15:50:55,0.4647
642,0.0645648,A,4.99965,V,F,CV, 05/08/2024,15:50:55,0.5713
643,0.0636324,A,4.99966,V,F,CV, 05/08/2024,15:50:55,0.6778
644,0.0645942,A,4.99966,V,F,CV, 05/08/2024,15:50:55,0.7844
645,0.0859901,A,4.99968,V,F,CV, 05/08/2024,15:50:55,0.8909
646,0.0638899,A,4.99966,V,F,CV, 05/08/2024,15:50:55,0.9975
647,0.0639505,A,4.99966,V,F,CV, 05/08/2024,15:50:56,0.104
648,0.0896884,A,4.99966,V,F,CV, 05/08/2024,15:50:56,0.2106
649,0.0639511,A,4.99968,V,F,CV, 05/08/2024,15:50:56,0.3171
650,0.0634019,A,4.99968,V,F,CV, 05/08/2024,15:50:56,0.4237
651,0.0644827,A,4.99968,V,F,CV, 05/08/2024,15:50:56,0.5302
652,0.0631515,A,4.99966,V,F,CV, 05/08/2024,15:50:56,0.6367
653,0.0641043,A,4.99967,V,F,CV, 05/08/2024,15:50:56,0.7432
654,0.0796285,A,4.99968,V,F,CV, 05/08/2024,15:50:56,0.8497
655,0.0644411,A,4.99967,V,F,CV, 05/08/2024,15:50:56,0.9562
656,0.0646654,A,4.99969,V,F,CV, 05/08/2024,15:50:57,0.0624
657,0.0902847,A,4.99967,V,F,CV, 05/08/2024,15:50:57,0.1689
658,0.0638997,A,4.99967,V,F,CV, 05/08/2024,15:50:57,0.2754
659,0.0641151,A,4.99967,V,F,CV, 05/08/2024,15:50:57,0.3819
660,0.0635035,A,4.99967,V,F,CV, 05/08/2024,15:50:57,0.4885
661,0.0639745,A,4.99968,V,F,CV, 05/08/2024,15:50:57,0.595
662,0.0633782,A,4.99965,V,F,CV, 05/08/2024,15:50:57,0.7015
663,0.0642627,A,4.99966,V,F,CV, 05/08/2024,15:50:57,0.808
664,0.0633954,A,4.99964,V,F,CV, 05/08/2024,15:50:57,0.9146
665,0.0639319,A,4.99967,V,F,CV, 05/08/2024,15:50:58,0.0211
666,0.0894773,A,4.99966,V,F,CV, 05/08/2024,15:50:58,0.1277
667,0.064562,A,4.99972,V,F,CV, 05/08/2024,15:50:58,0.2342
668,0.0645739,A,4.99971,V,F,CV, 05/08/2024,15:50:58,0.3408
669,0.0639778,A,4.9997,V,F,CV, 05/08/2024,15:50:58,0.4473
670,0.0635078,A,4.99966,V,F,CV, 05/08/2024,15:50:58,0.5539
671,0.0633753,A,4.99967,V,F,CV, 05/08/2024,15:50:58,0.6604
672,0.0740998,A,4.99968,V,F,CV, 05/08/2024,15:50:58,0.7669
673,0.0636314,A,4.99966,V,F,CV, 05/08/2024,15:50:58,0.8735
674,0.0640005,A,4.99967,V,F,CV, 05/08/2024,15:50:58,0.98
675,0.0640724,A,4.99965,V,F,CV, 05/08/2024,15:50:59,0.0866
676,0.0639778,A,4.99968,V,F,CV, 05/08/2024,15:50:59,0.1931
677,0.0646201,A,4.99968,V,F,CV, 05/08/2024,15:50:59,0.2996
678,0.0642743,A,4.99967,V,F,CV, 05/08/2024,15:50:59,0.4062
679,0.0641255,A,4.99968,V,F,CV, 05/08/2024,15:50:59,0.5127
680,0.0641255,A,4.99967,V,F,CV, 05/08/2024,15:50:59,0.6193
681,0.0785853,A,4.99969,V,F,CV, 05/08/2024,15:50:59,0.7258
