Fill Mode,Always
Capacity,2500
Count,2500
Index,Current,Unit,Voltage,Unit,Math,Output,Date,Time,Fractional
341,0.0639325,A,4.99966,V,F,CV, 05/08/2024,15:44:41,0.3659
342,0.0637815,A,4.99962,V,F,CV, 05/08/2024,15:44:41,0.4725
343,0.088546,A,4.99964,V,F,CV, 05/08/2024,15:44:41,0.579
344,0.0632911,A,4.99965,V,F,CV, 05/08/2024,15:44:41,0.6855
345,0.0643877,A,4.99963,V,F,CV, 05/08/2024,15:44:41,0.7921
346,0.0642838,A,4.99966,V,F,CV, 05/08/2024,15:44:41,0.8986
347,0.0639609,A,4.99966,V,F,CV, 05/08/2024,15:44:42,0.0048
348,0.0648284,A,4.99962,V,F,CV, 05/08/2024,15:44:42,0.1113
349,0.0640807,A,4.99965,V,F,CV, 05/08/2024,15:44:42,0.2178
350,0.0643584,A,4.99968,V,F,CV, 05/08/2024,15:44:42,0.3244
351,0.0644779,A,4.9997,V,F,CV, 05/08/2024,15:44:42,0.4309
352,0.0649872,A,4.99968,V,F,CV, 05/08/2024,15:44:42,0.5374
353,0.0632327,A,4.99968,V,F,CV, 05/08/2024,15:44:42,0.6439
354,0.0634785,A,4.99965,V,F,CV, 05/08/2024,15:44:42,0.7505
355,0.088602,A,4.99966,V,F,CV, 05/08/2024,15:44:42,0.857
356,0.0631865,A,4.99963,V,F,CV, 05/08/2024,15:44:42,0.9636
357,0.0639697,A,4.99963,V,F,CV, 05/08/2024,15:44:43,0.0702
358,0.0899072,A,4.99965,V,F,CV, 05/08/2024,15:44:43,0.1767
359,0.0646534,A,4.99965,V,F,CV, 05/08/2024,15:44:43,0.2833
360,0.0645991,A,4.99965,V,F,CV, 05/08/2024,15:44:43,0.3898
361,0.0647855,A,4.99968,V,F,CV, 05/08/2024,15:44:43,0.4964
362,0.0723366,A,4.99968,V,F,CV, 05/08/2024,15:44:43,0.6029
363,0.0636834,A,4.99971,V,F,CV, 05/08/2024,15:44:43,0.7094
364,0.0641021,A,4.9997,V,F,CV, 05/08/2024,15:44:43,0.8159
365,0.0630865,A,4.99965,V,F,CV, 05/08/2024,15:44:43,0.9225
366,0.0637444,A,4.99967,V,F,CV, 05/08/2024,15:44:44,0.029
367,0.0639836,A,4.99966,V,F,CV, 05/08/2024,15:44:44,0.1356
368,0.0638175,A,4.99963,V,F,CV, 05/08/2024,15:44:44,0.2421
369,0.0640383,A,4.99963,V,F,CV, 05/08/2024,15:44:44,0.3486
370,0.0647783,A,4.99964,V,F,CV, 05/08/2024,15:44:44,0.4551
371,0.0643208,A,4.99965,V,F,CV, 05/08/2024,15:44:44,0.5617
372,0.0645696,A,4.99967,V,F,CV, 05/08/2024,15:44:44,0.6683
373,0.0825951,A,4.99967,V,F,CV, 05/08/2024,15:44:44,0.7748
374,0.0634183,A,4.99965,V,F,CV, 05/08/2024,15:44:44,0.8813
375,0.0634349,A,4.99962,V,F,CV, 05/08/2024,15:44:44,0.9879
376,0.088589,A,4.99966,V,F,CV, 05/08/2024,15:44:45,0.0944
377,0.0646246,A,4.99963,V,F,CV, 05/08/2024,15:44:45,0.2009
378,0.063761,A,4.99965,V,F,CV, 05/08/2024,15:44:45,0.3075
379,0.0643836,A,4.9996,V,F,CV, 05/08/2024,15:44:45,0.414
380,0.0771713,A,4.99966,V,F,CV, 05/08/2024,15:44:45,0.5206
381,0.0642172,A,4.99964,V,F,CV, 05/08/2024,15:44:45,0.6271
382,0.0649572,A,4.99964,V,F,CV, 05/08/2024,15:44:45,0.7337
383,0.0648768,A,4.99964,V,F,CV, 05/08/2024,15:44:45,0.8403
384,0.0639099,A,4.99967,V,F,CV, 05/08/2024,15:44:45,0.9468
385,0.0642883,A,4.99963,V,F,CV, 05/08/2024,15:44:46,0.0533
386,0.0636258,A,4.99966,V,F,CV, 05/08/2024,15:44:46,0.1599
387,0.0638425,A,4.99966,V,F,CV, 05/08/2024,15:44:46,0.2665
388,0.0637254,A,4.99964,V,F,CV, 05/08/2024,15:44:46,0.373
389,0.0645308,A,4.99965,V,F,CV, 05/08/2024,15:44:46,0.4795
390,0.0638586,A,4.99965,V,F,CV, 05/08/2024,15:44:46,0.5861
391,0.0644819,A,4.99966,V,F,CV, 05/08/2024,15:44:46,0.6927
392,0.0812743,A,4.99968,V,F,CV, 05/08/2024,15:44:46,0.7992
393,0.064342,A,4.99965,V,F,CV, 05/08/2024,15:44:46,0.9058
394,0.0646974,A,4.99968,V,F,CV, 05/08/2024,15:44:47,0.0123
395,0.0641908,A,4.99968,V,F,CV, 05/08/2024,15:44:47,0.1188
396,0.0642816,A,4.99967,V,F,CV, 05/08/2024,15:44:47,0.2254
397,0.063235,A,4.99968,V,F,CV, 05/08/2024,15:44:47,0.3319
398,0.0639343,A,4.99966,V,F,CV, 05/08/2024,15:44:47,0.4384
399,0.0633486,A,4.99968,V,F,CV, 05/08/2024,15:44:47,0.545
400,0.0641141,A,4.99964,V,F,CV, 05/08/2024,15:44:47,0.6515
401,0.0684499,A,4.99968,V,F,CV, 05/08/2024,15:44:47,0.758
402,0.065109,A,4.9997,V,F,CV, 05/08/2024,15:44:47,0.8645
403,0.0646009,A,4.99969,V,F,CV, 05/08/2024,15:44:47,0.971
404,0.0776746,A,4.99969,V,F,CV, 05/08/2024,15:44:48,0.0776
405,0.0640805,A,4.99968,V,F,CV, 05/08/2024,15:44:48,0.1841
406,0.0636586,A,4.99968,V,F,CV, 05/08/2024,15:44:48,0.2906
407,0.0638651,A,4.99966,V,F,CV, 05/08/2024,15:44:48,0.3972
408,0.0867359,A,4.9997,V,F,CV, 05/08/2024,15:44:48,0.5037
409,0.0630601,A,4.99968,V,F,CV, 05/08/2024,15:44:48,0.6102
410,0.0637592,A,4.99967,V,F,CV, 05/08/2024,15:44:48,0.7167
411,0.0643837,A,4.99966,V,F,CV, 05/08/2024,15:44:48,0.8233
412,0.0638277,A,4.99964,V,F,CV, 05/08/2024,15:44:48,0.9298
413,0.0645599,A,4.99968,V,F,CV, 05/08/2024,15:44:49,0.0364
414,0.0643751,A,4.99965,V,F,CV, 05/08/2024,15:44:49,0.1429
415,0.064846,A,4.99967,V,F,CV, 05/08/2024,15:44:49,0.2495
416,0.0640559,A,4.99971,V,F,CV, 05/08/2024,15:44:49,0.356
417,0.0642669,A,4.99967,V,F,CV, 05/08/2024,15:44:49,0.4625
418,0.0636186,A,4.99963,V,F,CV, 05/08/2024,15:44:49,0.569
419,0.0635212,A,4.99969,V,F,CV, 05/08/2024,15:44:49,0.6756
420,0.0643792,A,4.99968,V,F,CV, 05/08/2024,15:44:49,0.7821
421,0.0634955,A,4.99964,V,F,CV, 05/08/2024,15:44:49,0.8887
422,0.0642003,A,4.99965,V,F,CV, 05/08/2024,15:44:49,0.9953
423,0.0641367,A,4.99963,V,F,CV, 05/08/2024,15:44:50,0.1018
424,0.0645203,A,4.99965,V,F,CV, 05/08/2024,15:44:50,0.2084
425,0.0643506,A,4.99963,V,F,CV, 05/08/2024,15:44:50,0.3149
426,0.06489,A,4.99966,V,F,CV, 05/08/2024,15:44:50,0.4215
427,0.0642294,A,4.99968,V,F,CV, 05/08/2024,15:44:50,0.528
428,0.0640337,A,4.99964,V,F,CV, 05/08/2024,15:44:50,0.6346
429,0.0882912,A,4.99966,V,F,CV, 05/08/2024,15:44:50,0.7411
430,0.0631819,A,4.99968,V,F,CV, 05/08/2024,15:44:50,0.8476
431,0.063814,A,4.99965,V,F,CV, 05/08/2024,15:44:50,0.9542
432,0.0865314,A,4.99965,V,F,CV, 05/08/2024,15:44:51,0.0608
433,0.0644423,A,4.99966,V,F,CV, 05/08/2024,15:44:51,0.1673
434,0.0636577,A,4.99965,V,F,CV, 05/08/2024,15:44:51,0.2739
435,0.0642656,A,4.99969,V,F,CV, 05/08/2024,15:44:51,0.3804
436,0.0645548,A,4.99967,V,F,CV, 05/08/2024,15:44:51,0.4869
437,0.0644753,A,4.99967,V,F,CV, 05/08/2024,15:44:51,0.5934
438,0.0647299,A,4.99967,V,F,CV, 05/08/2024,15:44:51,0.7
439,0.0641136,A,4.99967,V,F,CV, 05/08/2024,15:44:51,0.8065
440,0.0637107,A,4.99969,V,F,CV, 05/08/2024,15:44:51,0.913
441,0.0638132,A,4.99966,V,F,CV, 05/08/2024,15:44:52,0.0195
442,0.0636787,A,4.99967,V,F,CV, 05/08/2024,15:44:52,0.126
443,0.0632062,A,4.99967,V,F,CV, 05/08/2024,15:44:52,0.2325
444,0.0639158,A,4.99965,V,F,CV, 05/08/2024,15:44:52,0.3391
445,0.0850366,A,4.99964,V,F,CV, 05/08/2024,15:44:52,0.4456
446,0.0634019,A,4.99963,V,F,CV, 05/08/2024,15:44:52,0.5522
447,0.0646291,A,4.99963,V,F,CV, 05/08/2024,15:44:52,0.6587
448,0.0896018,A,4.99965,V,F,CV, 05/08/2024,15:44:52,0.7652
449,0.0641381,A,4.99967,V,F,CV, 05/08/2024,15:44:52,0.8717
450,0.0642976,A,4.99971,V,F,CV, 05/08/2024,15:44:52,0.9783
451,0.0870593,A,4.99967,V,F,CV, 05/08/2024,15:44:53,0.0848
452,0.0639252,A,4.99965,V,F,CV, 05/08/2024,15:44:53,0.1913
453,0.0632279,A,4.99966,V,F,CV, 05/08/2024,15:44:53,0.2979
454,0.0643282,A,4.99965,V,F,CV, 05/08/2024,15:44:53,0.4044
455,0.0632392,A,4.99966,V,F,CV, 05/08/2024,15:44:53,0.511
456,0.0644248,A,4.99966,V,F,CV, 05/08/2024,15:44:53,0.6175
457,0.0833073,A,4.99968,V,F,CV, 05/08/2024,15:44:53,0.724
458,0.063956,A,4.99968,V,F,CV, 05/08/2024,15:44:53,0.8306
459,0.0645329,A,4.99971,V,F,CV, 05/08/2024,15:44:53,0.9371
460,0.0641002,A,4.99968,V,F,CV, 05/08/2024,15:44:54,0.0436
461,0.0643856,A,4.99968,V,F,CV, 05/08/2024,15:44:54,0.1501
462,0.0634629,A,4.99966,V,F,CV, 05/08/2024,15:44:54,0.2567
463,0.0640214,A,4.9997,V,F,CV, 05/08/2024,15:44:54,0.3632
464,0.0632492,A,4.99965,V,F,CV, 05/08/2024,15:44:54,0.4698
465,0.0640639,A,4.99971,V,F,CV, 05/08/2024,15:44:54,0.5763
466,0.0897857,A,4.99968,V,F,CV, 05/08/2024,15:44:54,0.6829
467,0.064016,A,4.99969,V,F,CV, 05/08/2024,15:44:54,0.7894
468,0.0645458,A,4.99967,V,F,CV, 05/08/2024,15:44:54,0.896
469,0.0645336,A,4.99971,V,F,CV, 05/08/2024,15:44:55,0.0025
470,0.0651879,A,4.99972,V,F,CV, 05/08/2024,15:44:55,0.109
471,0.0638579,A,4.9997,V,F,CV, 05/08/2024,15:44:55,0.2156
472,0.0645676,A,4.99971,V,F,CV, 05/08/2024,15:44:55,0.3221
473,0.0634945,A,4.9997,V,F,CV, 05/08/2024,15:44:55,0.4286
474,0.0635108,A,4.99969,V,F,CV, 05/08/2024,15:44:55,0.5352
475,0.0894737,A,4.99968,V,F,CV, 05/08/2024,15:44:55,0.6417
476,0.0635878,A,4.99967,V,F,CV, 05/08/2024,15:44:55,0.7482
477,0.0638968,A,4.99967,V,F,CV, 05/08/2024,15:44:55,0.8548
478,0.0636866,A,4.9997,V,F,CV, 05/08/2024,15:44:55,0.9614
479,0.0643826,A,4.9997,V,F,CV, 05/08/2024,15:44:56,0.0679
480,0.0650091,A,4.9997,V,F,CV, 05/08/2024,15:44:56,0.1744
481,0.0649339,A,4.99971,V,F,CV, 05/08/2024,15:44:56,0.281
482,0.0639338,A,4.99968,V,F,CV, 05/08/2024,15:44:56,0.3875
483,0.0641796,A,4.99969,V,F,CV, 05/08/2024,15:44:56,0.494
484,0.0631299,A,4.9997,V,F,CV, 05/08/2024,15:44:56,0.6006
485,0.0633181,A,4.99971,V,F,CV, 05/08/2024,15:44:56,0.7071
486,0.0641819,A,4.99968,V,F,CV, 05/08/2024,15:44:56,0.8136
487,0.0634815,A,4.99968,V,F,CV, 05/08/2024,15:44:56,0.9201
488,0.0642186,A,4.99969,V,F,CV, 05/08/2024,15:44:57,0.0264
489,0.064274,A,4.99968,V,F,CV, 05/08/2024,15:44:57,0.1329
490,0.0638821,A,4.99972,V,F,CV, 05/08/2024,15:44:57,0.2395
491,0.0644847,A,4.99969,V,F,CV, 05/08/2024,15:44:57,0.346
492,0.0896609,A,4.9997,V,F,CV, 05/08/2024,15:44:57,0.4525
493,0.0643712,A,4.99969,V,F,CV, 05/08/2024,15:44:57,0.559
494,0.0646337,A,4.99972,V,F,CV, 05/08/2024,15:44:57,0.6656
495,0.0647164,A,4.99969,V,F,CV, 05/08/2024,15:44:57,0.7721
496,0.0630935,A,4.99968,V,F,CV, 05/08/2024,15:44:57,0.8787
497,0.0644782,A,4.99967,V,F,CV, 05/08/2024,15:44:57,0.9852
498,0.0645355,A,4.99968,V,F,CV, 05/08/2024,15:44:58,0.0918
499,0.064039,A,4.9997,V,F,CV, 05/08/2024,15:44:58,0.1983
500,0.0644433,A,4.99972,V,F,CV, 05/08/2024,15:44:58,0.3048
501,0.0648099,A,4.99973,V,F,CV, 05/08/2024,15:44:58,0.4113
502,0.064596,A,4.99968,V,F,CV, 05/08/2024,15:44:58,0.5178
503,0.0644594,A,4.99971,V,F,CV, 05/08/2024,15:44:58,0.6243
504,0.0644417,A,4.99973,V,F,CV, 05/08/2024,15:44:58,0.7308
505,0.0643346,A,4.9997,V,F,CV, 05/08/2024,15:44:58,0.8374
506,0.063393,A,4.9997,V,F,CV, 05/08/2024,15:44:58,0.9439
507,0.0639333,A,4.99967,V,F,CV, 05/08/2024,15:44:59,0.0505
508,0.063851,A,4.99968,V,F,CV, 05/08/2024,15:44:59,0.157
509,0.0636316,A,4.99969,V,F,CV, 05/08/2024,15:44:59,0.2635
510,0.0641472,A,4.99966,V,F,CV, 05/08/2024,15:44:59,0.3701
511,0.0649335,A,4.99968,V,F,CV, 05/08/2024,15:44:59,0.4767
512,0.0638695,A,4.99967,V,F,CV, 05/08/2024,15:44:59,0.5832
513,0.0646163,A,4.99968,V,F,CV, 05/08/2024,15:44:59,0.6897
514,0.0871775,A,4.99968,V,F,CV, 05/08/2024,15:44:59,0.7962
515,0.0635563,A,4.9997,V,F,CV, 05/08/2024,15:44:59,0.9028
516,0.064367,A,4.99968,V,F,CV, 05/08/2024,15:45:0,0.0093
517,0.0638356,A,4.99966,V,F,CV, 05/08/2024,15:45:0,0.1158
518,0.0637685,A,4.99967,V,F,CV, 05/08/2024,15:45:0,0.2224
519,0.0633945,A,4.99971,V,F,CV, 05/08/2024,15:45:0,0.3289
520,0.0643745,A,4.99973,V,F,CV, 05/08/2024,15:45:0,0.4354
521,0.0638065,A,4.99968,V,F,CV, 05/08/2024,15:45:0,0.5419
522,0.0640684,A,4.99968,V,F,CV, 05/08/2024,15:45:0,0.6484
523,0.0647084,A,4.9997,V,F,CV, 05/08/2024,15:45:0,0.755
524,0.0643029,A,4.99968,V,F,CV, 05/08/2024,15:45:0,0.8615
525,0.0645019,A,4.99969,V,F,CV, 05/08/2024,15:45:0,0.968
526,0.0808392,A,4.99966,V,F,CV, 05/08/2024,15:45:1,0.0746
527,0.0639646,A,4.99971,V,F,CV, 05/08/2024,15:45:1,0.1811
528,0.062972,A,4.99968,V,F,CV, 05/08/2024,15:45:1,0.2876
529,0.0635968,A,4.99969,V,F,CV, 05/08/2024,15:45:1,0.3941
530,0.0887254,A,4.99968,V,F,CV, 05/08/2024,15:45:1,0.5007
531,0.0635991,A,4.99967,V,F,CV, 05/08/2024,15:45:1,0.6072
532,0.0640346,A,4.99966,V,F,CV, 05/08/2024,15:45:1,0.7138
533,0.0638613,A,4.9997,V,F,CV, 05/08/2024,15:45:1,0.8203
534,0.0645554,A,4.99972,V,F,CV, 05/08/2024,15:45:1,0.9269
535,0.0680366,A,4.99967,V,F,CV, 05/08/2024,15:45:2,0.0334
536,0.0642618,A,4.9997,V,F,CV, 05/08/2024,15:45:2,0.1399
537,0.0637097,A,4.99968,V,F,CV, 05/08/2024,15:45:2,0.2465
538,0.0638511,A,4.99967,V,F,CV, 05/08/2024,15:45:2,0.353
539,0.0807823,A,4.99969,V,F,CV, 05/08/2024,15:45:2,0.4596
540,0.0634362,A,4.99965,V,F,CV, 05/08/2024,15:45:2,0.5661
541,0.0637629,A,4.99966,V,F,CV, 05/08/2024,15:45:2,0.6726
542,0.0893046,A,4.99967,V,F,CV, 05/08/2024,15:45:2,0.7791
543,0.0634018,A,4.99968,V,F,CV, 05/08/2024,15:45:2,0.8856
544,0.0640998,A,4.99967,V,F,CV, 05/08/2024,15:45:2,0.9922
545,0.0899844,A,4.99965,V,F,CV, 05/08/2024,15:45:3,0.0987
546,0.0649564,A,4.99968,V,F,CV, 05/08/2024,15:45:3,0.2052
547,0.0643345,A,4.99968,V,F,CV, 05/08/2024,15:45:3,0.3118
548,0.0644492,A,4.99965,V,F,CV, 05/08/2024,15:45:3,0.4183
549,0.0757107,A,4.99968,V,F,CV, 05/08/2024,15:45:3,0.5248
550,0.0629521,A,4.99969,V,F,CV, 05/08/2024,15:45:3,0.6313
551,0.0643206,A,4.9997,V,F,CV, 05/08/2024,15:45:3,0.7378
552,0.0631468,A,4.99968,V,F,CV, 05/08/2024,15:45:3,0.8444
553,0.064,A,4.99971,V,F,CV, 05/08/2024,15:45:3,0.9509
554,0.0900174,A,4.99971,V,F,CV, 05/08/2024,15:45:4,0.0574
555,0.0645121,A,4.9997,V,F,CV, 05/08/2024,15:45:4,0.1639
556,0.0642332,A,4.9997,V,F,CV, 05/08/2024,15:45:4,0.2705
557,0.06478,A,4.99969,V,F,CV, 05/08/2024,15:45:4,0.377
558,0.0890528,A,4.99971,V,F,CV, 05/08/2024,15:45:4,0.4836
559,0.0639052,A,4.99972,V,F,CV, 05/08/2024,15:45:4,0.5901
560,0.0641443,A,4.99971,V,F,CV, 05/08/2024,15:45:4,0.6966
561,0.0645679,A,4.99969,V,F,CV, 05/08/2024,15:45:4,0.8032
562,0.0631226,A,4.99969,V,F,CV, 05/08/2024,15:45:4,0.9097
563,0.0643775,A,4.99967,V,F,CV, 05/08/2024,15:45:5,0.0162
564,0.0639257,A,4.9997,V,F,CV, 05/08/2024,15:45:5,0.1228
565,0.0642588,A,4.99965,V,F,CV, 05/08/2024,15:45:5,0.2293
566,0.0640551,A,4.99967,V,F,CV, 05/08/2024,15:45:5,0.3359
567,0.0648025,A,4.99966,V,F,CV, 05/08/2024,15:45:5,0.4424
568,0.0641796,A,4.99968,V,F,CV, 05/08/2024,15:45:5,0.549
569,0.0642417,A,4.99969,V,F,CV, 05/08/2024,15:45:5,0.6555
570,0.0813427,A,4.99972,V,F,CV, 05/08/2024,15:45:5,0.7621
571,0.0633303,A,4.99965,V,F,CV, 05/08/2024,15:45:5,0.8686
572,0.0634275,A,4.99968,V,F,CV, 05/08/2024,15:45:5,0.9752
573,0.0867024,A,4.99968,V,F,CV, 05/08/2024,15:45:6,0.0817
574,0.0643092,A,4.9997,V,F,CV, 05/08/2024,15:45:6,0.1882
575,0.0633124,A,4.99972,V,F,CV, 05/08/2024,15:45:6,0.2947
576,0.0642082,A,4.99972,V,F,CV, 05/08/2024,15:45:6,0.4013
577,0.089727,A,4.99969,V,F,CV, 05/08/2024,15:45:6,0.5078
578,0.0644408,A,4.99971,V,F,CV, 05/08/2024,15:45:6,0.6144
579,0.0648942,A,4.99972,V,F,CV, 05/08/2024,15:45:6,0.7209
580,0.0644391,A,4.99971,V,F,CV, 05/08/2024,15:45:6,0.8274
581,0.0636986,A,4.9997,V,F,CV, 05/08/2024,15:45:6,0.9339
582,0.0640606,A,4.99968,V,F,CV, 05/08/2024,15:45:7,0.0404
583,0.0636588,A,4.99968,V,F,CV, 05/08/2024,15:45:7,0.1469
584,0.0636321,A,4.9997,V,F,CV, 05/08/2024,15:45:7,0.2534
585,0.0640683,A,4.99968,V,F,CV, 05/08/2024,15:45:7,0.3599
586,0.0643201,A,4.99968,V,F,CV, 05/08/2024,15:45:7,0.4665
587,0.0636203,A,4.99968,V,F,CV, 05/08/2024,15:45:7,0.573
588,0.0644704,A,4.99968,V,F,CV, 05/08/2024,15:45:7,0.6795
589,0.0704784,A,4.99967,V,F,CV, 05/08/2024,15:45:7,0.786
590,0.0643456,A,4.99964,V,F,CV, 05/08/2024,15:45:7,0.8926
591,0.064246,A,4.99967,V,F,CV, 05/08/2024,15:45:7,0.9991
592,0.0643733,A,4.99964,V,F,CV, 05/08/2024,15:45:8,0.1057
593,0.0639921,A,4.99967,V,F,CV, 05/08/2024,15:45:8,0.2122
594,0.0630276,A,4.99964,V,F,CV, 05/08/2024,15:45:8,0.3187
595,0.0641876,A,4.99968,V,F,CV, 05/08/2024,15:45:8,0.4253
596,0.0643083,A,4.99971,V,F,CV, 05/08/2024,15:45:8,0.5318
597,0.0638312,A,4.99969,V,F,CV, 05/08/2024,15:45:8,0.6384
598,0.0646316,A,4.99969,V,F,CV, 05/08/2024,15:45:8,0.7449
599,0.0638159,A,4.99967,V,F,CV, 05/08/2024,15:45:8,0.8514
600,0.064696,A,4.9997,V,F,CV, 05/08/2024,15:45:8,0.958
601,0.0706411,A,4.99968,V,F,CV, 05/08/2024,15:45:9,0.0645
602,0.0640847,A,4.99968,V,F,CV, 05/08/2024,15:45:9,0.171
603,0.0637164,A,4.9997,V,F,CV, 05/08/2024,15:45:9,0.2776
604,0.0634691,A,4.9997,V,F,CV, 05/08/2024,15:45:9,0.3841
605,0.0869996,A,4.99969,V,F,CV, 05/08/2024,15:45:9,0.4906
606,0.063077,A,4.99969,V,F,CV, 05/08/2024,15:45:9,0.5971
607,0.0640005,A,4.99966,V,F,CV, 05/08/2024,15:45:9,0.7037
608,0.0877268,A,4.99968,V,F,CV, 05/08/2024,15:45:9,0.8102
609,0.0638647,A,4.99965,V,F,CV, 05/08/2024,15:45:9,0.9168
610,0.0644457,A,4.99969,V,F,CV, 05/08/2024,15:45:10,0.0233
611,0.090607,A,4.99966,V,F,CV, 05/08/2024,15:45:10,0.1298
612,0.0649696,A,4.99971,V,F,CV, 05/08/2024,15:45:10,0.2363
613,0.0647172,A,4.99971,V,F,CV, 05/08/2024,15:45:10,0.3428
614,0.0643471,A,4.99972,V,F,CV, 05/08/2024,15:45:10,0.4493
615,0.0634272,A,4.99969,V,F,CV, 05/08/2024,15:45:10,0.5558
616,0.0635649,A,4.99971,V,F,CV, 05/08/2024,15:45:10,0.6624
617,0.0864948,A,4.99972,V,F,CV, 05/08/2024,15:45:10,0.769
618,0.063161,A,4.99969,V,F,CV, 05/08/2024,15:45:10,0.8755
619,0.064119,A,4.99966,V,F,CV, 05/08/2024,15:45:10,0.982
620,0.0866829,A,4.99968,V,F,CV, 05/08/2024,15:45:11,0.0885
621,0.0653012,A,4.9997,V,F,CV, 05/08/2024,15:45:11,0.195
622,0.0643548,A,4.99967,V,F,CV, 05/08/2024,15:45:11,0.3016
623,0.064384,A,4.99968,V,F,CV, 05/08/2024,15:45:11,0.4081
624,0.0900657,A,4.99968,V,F,CV, 05/08/2024,15:45:11,0.5147
625,0.0637749,A,4.99968,V,F,CV, 05/08/2024,15:45:11,0.6212
626,0.064008,A,4.99968,V,F,CV, 05/08/2024,15:45:11,0.7277
627,0.0722177,A,4.99967,V,F,CV, 05/08/2024,15:45:11,0.8343
628,0.0633247,A,4.99965,V,F,CV, 05/08/2024,15:45:11,0.9408
629,0.0643658,A,4.99967,V,F,CV, 05/08/2024,15:45:12,0.0471
630,0.0886539,A,4.99966,V,F,CV, 05/08/2024,15:45:12,0.1536
631,0.0646541,A,4.99969,V,F,CV, 05/08/2024,15:45:12,0.2601
632,0.0643934,A,4.9997,V,F,CV, 05/08/2024,15:45:12,0.3667
633,0.0650015,A,4.99967,V,F,CV, 05/08/2024,15:45:12,0.4732
634,0.0651678,A,4.9997,V,F,CV, 05/08/2024,15:45:12,0.5797
635,0.0637627,A,4.9997,V,F,CV, 05/08/2024,15:45:12,0.6863
636,0.0642371,A,4.99969,V,F,CV, 05/08/2024,15:45:12,0.7928
637,0.0641133,A,4.9997,V,F,CV, 05/08/2024,15:45:12,0.8993
638,0.0634597,A,4.99968,V,F,CV, 05/08/2024,15:45:13,0.0059
639,0.0643597,A,4.99968,V,F,CV, 05/08/2024,15:45:13,0.1124
640,0.0642522,A,4.99964,V,F,CV, 05/08/2024,15:45:13,0.2189
641,0.0634476,A,4.99967,V,F,CV, 05/08/2024,15:45:13,0.3255
642,0.0642171,A,4.99966,V,F,CV, 05/08/2024,15:45:13,0.4321
643,0.0781917,A,4.99964,V,F,CV, 05/08/2024,15:45:13,0.5386
644,0.0642147,A,4.99965,V,F,CV, 05/08/2024,15:45:13,0.6452
645,0.0645304,A,4.99968,V,F,CV, 05/08/2024,15:45:13,0.7517
646,0.064355,A,4.99967,V,F,CV, 05/08/2024,15:45:13,0.8583
647,0.0635937,A,4.99967,V,F,CV, 05/08/2024,15:45:13,0.9649
648,0.0637908,A,4.99971,V,F,CV, 05/08/2024,15:45:14,0.0714
649,0.0637161,A,4.99969,V,F,CV, 05/08/2024,15:45:14,0.1779
650,0.063292,A,4.99968,V,F,CV, 05/08/2024,15:45:14,0.2844
651,0.0640576,A,4.99967,V,F,CV, 05/08/2024,15:45:14,0.391
652,0.0752823,A,4.99968,V,F,CV, 05/08/2024,15:45:14,0.4975
653,0.0634907,A,4.99965,V,F,CV, 05/08/2024,15:45:14,0.604
654,0.0644372,A,4.99969,V,F,CV, 05/08/2024,15:45:14,0.7106
655,0.0878635,A,4.99967,V,F,CV, 05/08/2024,15:45:14,0.8171
656,0.0642566,A,4.99967,V,F,CV, 05/08/2024,15:45:14,0.9236
657,0.0641468,A,4.99966,V,F,CV, 05/08/2024,15:45:15,0.0301
658,0.0639844,A,4.9997,V,F,CV, 05/08/2024,15:45:15,0.1366
659,0.0633441,A,4.9997,V,F,CV, 05/08/2024,15:45:15,0.2432
660,0.0636381,A,4.9997,V,F,CV, 05/08/2024,15:45:15,0.3497
661,0.065948,A,4.99968,V,F,CV, 05/08/2024,15:45:15,0.4562
662,0.0632515,A,4.99964,V,F,CV, 05/08/2024,15:45:15,0.5628
663,0.0643616,A,4.99965,V,F,CV, 05/08/2024,15:45:15,0.6693
664,0.0870955,A,4.99966,V,F,CV, 05/08/2024,15:45:15,0.7758
665,0.0641808,A,4.99965,V,F,CV, 05/08/2024,15:45:15,0.8824
666,0.0645755,A,4.99965,V,F,CV, 05/08/2024,15:45:15,0.989
667,0.0644085,A,4.99965,V,F,CV, 05/08/2024,15:45:16,0.0955
668,0.0638142,A,4.99966,V,F,CV, 05/08/2024,15:45:16,0.202
669,0.0638851,A,4.99965,V,F,CV, 05/08/2024,15:45:16,0.3086
670,0.0643184,A,4.99965,V,F,CV, 05/08/2024,15:45:16,0.4151
671,0.0630229,A,4.99965,V,F,CV, 05/08/2024,15:45:16,0.5217
672,0.0636903,A,4.99964,V,F,CV, 05/08/2024,15:45:16,0.6282
673,0.0876851,A,4.99965,V,F,CV, 05/08/2024,15:45:16,0.7348
674,0.0637346,A,4.99964,V,F,CV, 05/08/2024,15:45:16,0.8413
675,0.0642255,A,4.99965,V,F,CV, 05/08/2024,15:45:16,0.9479
676,0.0896465,A,4.99964,V,F,CV, 05/08/2024,15:45:17,0.0544
677,0.0651451,A,4.99964,V,F,CV, 05/08/2024,15:45:17,0.161
678,0.064149,A,4.99963,V,F,CV, 05/08/2024,15:45:17,0.2675
679,0.0645044,A,4.99965,V,F,CV, 05/08/2024,15:45:17,0.3741
680,0.0642269,A,4.99965,V,F,CV, 05/08/2024,15:45:17,0.4807
681,0.0632003,A,4.99965,V,F,CV, 05/08/2024,15:45:17,0.5872
